Datetime,VHM0,VMDR,VTPK,CardinalDirection
2024-01-01 00:00:00,3.969999911263585,311.32999706454575,14.36999967880547,NW
2024-01-01 03:00:00,3.879999913275242,312.0999970473349,14.339999679476023,NW
2024-01-01 06:00:00,3.6699999179691076,312.76999703235924,14.009999686852098,NW
2024-01-01 09:00:00,3.449999922886491,313.5499970149249,13.509999698027968,NW
2024-01-01 12:00:00,3.1899999286979437,314.5299969930202,13.209999704733491,NW
2024-01-01 15:00:00,2.9499999340623617,315.499996971339,12.949999710544944,NW
2024-01-01 18:00:00,2.729999938979745,316.61999694630504,12.69999971613288,NW
2024-01-01 21:00:00,2.459999945014715,317.5599969252944,12.309999724850059,NW
2024-01-02 00:00:00,2.229999950155616,317.00999693758786,12.029999731108546,NW
2024-01-02 03:00:00,2.029999954625964,313.50999701581895,11.699999738484621,NW
2024-01-02 06:00:00,1.8999999575316906,307.8099971432239,11.219999749213457,NW
2024-01-02 09:00:00,1.9699999559670687,298.4899973515421,11.139999751001596,NW
2024-01-02 12:00:00,2.029999954625964,285.59999763965607,10.889999756589532,W
2024-01-02 15:00:00,2.12999995239079,276.4999978430569,10.739999759942293,W
2024-01-02 18:00:00,2.3299999479204416,275.09999787434936,10.91999975591898,W
2024-01-02 21:00:00,2.579999942332506,277.50999782048166,11.629999740049243,W
2024-01-03 00:00:00,2.8099999371916056,279.2199977822602,11.96999973244965,W
2024-01-03 03:00:00,2.8299999367445707,284.6199976615608,11.92999973334372,W
2024-01-03 06:00:00,2.779999937862158,289.0399975627661,11.819999735802412,W
2024-01-03 09:00:00,2.7899999376386404,292.60999748297036,11.779999736696482,NW
2024-01-03 12:00:00,2.919999934732914,296.8399973884225,14.309999680146575,NW
2024-01-03 15:00:00,3.2699999269098043,301.1299972925335,15.769999647513032,NW
2024-01-03 18:00:00,3.8199999146163464,304.0599972270429,15.25999965891242,NW
2024-01-03 21:00:00,4.129999907687306,304.73999721184373,15.17999966070056,NW
2024-01-04 00:00:00,4.3199999034404755,305.6099971923977,15.199999660253525,NW
2024-01-04 03:00:00,4.129999907687306,304.25999722257257,15.079999662935734,NW
2024-01-04 06:00:00,3.8199999146163464,302.859997253865,14.71999967098236,NW
2024-01-04 09:00:00,3.5599999204277992,301.39999728649855,14.399999678134918,NW
2024-01-04 12:00:00,3.2899999264627695,300.07999731600285,14.01999968662858,NW
2024-01-04 15:00:00,3.0699999313801527,299.60999732650816,13.499999698251486,NW
2024-01-04 18:00:00,2.939999934285879,299.8699973206967,13.149999706074595,NW
2024-01-04 21:00:00,2.899999935179949,301.2599972896278,12.599999718368053,NW
2024-01-05 00:00:00,3.0699999313801527,303.4299972411245,12.109999729320407,NW
2024-01-05 03:00:00,3.3199999257922173,305.23999720066786,11.919999733567238,NW
2024-01-05 06:00:00,3.5599999204277992,308.4199971295893,11.409999744966626,NW
2024-01-05 09:00:00,3.5799999199807644,306.50999717228115,10.529999764636159,NW
2024-01-05 12:00:00,3.539999920874834,306.9399971626699,10.739999759942293,NW
2024-01-05 15:00:00,3.4599999226629734,309.5899971034378,10.829999757930636,NW
2024-01-05 18:00:00,3.3399999253451824,313.21999702230096,10.779999759048223,NW
2024-01-05 21:00:00,3.1999999284744263,315.97999696061015,10.709999760612845,NW
2024-01-06 00:00:00,3.01999993249774,317.34999692998827,10.659999761730433,NW
2024-01-06 03:00:00,2.8399999365210533,317.76999692060053,10.709999760612845,NW
2024-01-06 06:00:00,2.629999941214919,317.9199969172478,10.72999976016581,NW
2024-01-06 09:00:00,2.509999943897128,319.01999689266086,10.799999758601189,NW
2024-01-06 12:00:00,2.3599999472498894,319.9199968725443,10.859999757260084,NW
2024-01-06 15:00:00,2.2399999499320984,320.8799968510866,10.87999975681305,NW
2024-01-06 18:00:00,2.109999952837825,322.18999682180583,10.859999757260084,NW
2024-01-06 21:00:00,1.9099999573081732,323.49999679252505,10.639999762177467,NW
2024-01-07 00:00:00,1.7399999611079693,325.27999675273895,10.45999976620078,NW
2024-01-07 03:00:00,1.5999999642372131,326.5699967239052,10.229999771341681,NW
2024-01-07 06:00:00,1.149999974295497,326.7299967203289,8.949999799951911,NW
2024-01-07 09:00:00,1.1599999740719795,325.8699967395514,9.189999794587493,NW
2024-01-07 12:00:00,1.1899999734014273,321.0499968472868,9.36999979056418,NW
2024-01-07 15:00:00,1.2499999720603228,312.41999704018235,9.499999787658453,NW
2024-01-07 18:00:00,1.3699999693781137,302.41999726369977,17.949999598786235,NW
2024-01-07 21:00:00,1.529999965801835,293.5599974617362,17.23999961465597,NW
2024-01-08 00:00:00,1.7199999615550041,287.67999759316444,16.279999636113644,W
2024-01-08 03:00:00,1.8599999584257603,283.9799976758659,15.669999649748206,W
2024-01-08 06:00:00,1.9499999564141035,281.5499977301806,14.919999666512012,W
2024-01-08 09:00:00,1.9799999557435513,279.899997767061,14.459999676793814,W
2024-01-08 12:00:00,1.9799999557435513,278.6199977956712,14.009999686852098,W
2024-01-08 15:00:00,1.9699999559670687,276.5199978426099,13.509999698027968,W
2024-01-08 18:00:00,2.1199999526143074,274.58999788574874,13.349999701604247,W
2024-01-08 21:00:00,2.349999947473407,273.1899979170412,13.309999702498317,W
2024-01-09 00:00:00,2.339999947696924,275.79999785870314,18.27999959141016,W
2024-01-09 03:00:00,2.559999942779541,281.4899977315217,17.839999601244926,W
2024-01-09 06:00:00,2.899999935179949,284.5599976629019,17.319999612867832,W
2024-01-09 09:00:00,3.129999930039048,285.89999763295054,16.739999625831842,W
