Datetime,VHM0,VMDR,VTPK,CardinalDirection
2024-01-01 00:00:00,1.3799999691545963,54.64000280201435,14.959999665617943,NE
2024-01-01 03:00:00,1.3799999691545963,320.1899968665093,19.67999956011772,NW
2024-01-01 06:00:00,1.3999999687075615,296.85999738797545,19.099999573081732,NW
2024-01-01 09:00:00,1.4199999682605267,294.4199974425137,18.769999580457807,NW
2024-01-01 12:00:00,1.2299999725073576,298.569997349754,17.019999619573355,NW
2024-01-01 15:00:00,1.3799999691545963,330.4299966376275,17.439999610185623,NW
2024-01-01 18:00:00,1.4799999669194221,3.4000039473176003,17.399999611079693,N
2024-01-01 21:00:00,1.409999968484044,305.74999718926847,16.84999962337315,NW
2024-01-02 00:00:00,1.289999971166253,264.8399981036782,16.33999963477254,W
2024-01-02 03:00:00,1.2499999720603228,260.92999819107354,15.87999964505434,W
2024-01-02 06:00:00,1.2399999722838402,261.7599981725216,15.439999654889107,W
2024-01-02 09:00:00,1.2299999725073576,261.6999981738627,15.049999663606286,W
2024-01-02 12:00:00,1.2499999720603228,263.15999814122915,15.819999646395445,W
2024-01-02 15:00:00,1.3299999702721834,271.2399979606271,16.29999963566661,W
2024-01-02 18:00:00,1.4399999678134918,291.6099975053221,17.409999610856175,W
2024-01-02 21:00:00,1.4999999664723873,291.7099975030869,17.34999961219728,W
2024-01-03 00:00:00,1.50999996624887,272.45999793335795,17.609999606385827,W
2024-01-03 03:00:00,1.4499999675899744,265.68999808467925,17.46999960951507,W
2024-01-03 06:00:00,1.3599999696016312,263.5999981313944,16.95999962091446,W
2024-01-03 09:00:00,1.3099999707192183,262.6699981521815,15.959999643266201,W
2024-01-03 12:00:00,1.2399999722838402,262.0499981660396,14.999999664723873,W
2024-01-03 15:00:00,1.0899999756366014,260.11999820917845,13.989999687299132,W
2024-01-03 18:00:00,1.2099999729543924,243.9599985703826,14.529999675229192,SW
2024-01-03 21:00:00,1.2399999722838402,244.08999856747687,15.21999965980649,SW
2024-01-04 00:00:00,1.149999974295497,245.30999854020774,14.689999671652913,SW
2024-01-04 03:00:00,0.8799999803304672,240.98999863676727,12.809999713674188,SW
2024-01-04 06:00:00,1.1299999747425318,244.0199985690415,14.439999677240849,SW
2024-01-04 09:00:00,1.2099999729543924,249.36999844945967,14.579999674111605,W
2024-01-04 12:00:00,1.2399999722838402,252.82999837212265,14.439999677240849,W
2024-01-04 15:00:00,1.2299999725073576,252.25999838486314,14.109999684616923,W
