Datetime,sst
2024-01-01,14.289993577078008
2024-01-02,14.56999357081952
2024-01-03,14.079993581771873
2024-01-04,14.439993573725246
2024-01-05,13.529993594065331
2024-01-06,12.839993609488033
2024-01-07,12.319993621110939
2024-01-08,12.369993619993352
2024-01-09,12.699993612617277
2024-01-10,12.729993611946725
2024-01-11,12.619993614405416
2024-01-12,12.269993622228526
2024-01-13,12.349993620440387
2024-01-14,12.469993617758178
2024-01-15,12.799993610382103
2024-01-16,13.05999360457065
2024-01-17,13.109993603453063
2024-01-18,13.039993605017685
2024-01-19,12.839993609488033
2024-01-20,12.469993617758178
2024-01-21,12.569993615523003
2024-01-22,12.66999361328783
2024-01-23,12.74999361149969
2024-01-24,12.869993608817481
2024-01-25,12.929993607476376
2024-01-26,12.799993610382103
2024-01-27,13.229993600770854
2024-01-28,13.089993603900098
2024-01-29,13.069993604347133
2024-01-30,12.66999361328783
2024-01-31,12.639993613958382
2024-02-01,12.369993619993352
2024-02-02,12.809993610158585
2024-02-03,12.849993609264516
2024-02-04,12.759993611276172
2024-02-05,12.869993608817481
2024-02-06,13.069993604347133
2024-02-07,13.159993602335476
2024-02-08,13.119993603229545
2024-02-09,13.36999359764161
2024-02-10,13.389993597194575
2024-02-11,13.119993603229545
2024-02-12,13.279993599653267
2024-02-13,12.909993607923411
2024-02-14,13.09999360367658
2024-02-15,13.32999359853568
2024-02-16,13.129993603006028
2024-02-17,13.179993601888441
2024-02-18,13.309993598982715
2024-02-19,13.319993598759197
2024-02-20,13.309993598982715
2024-02-21,13.279993599653267
2024-02-22,13.239993600547336
2024-02-23,13.239993600547336
2024-02-24,13.089993603900098
2024-02-25,13.119993603229545
2024-02-26,13.01999360546472
2024-02-27,12.329993620887421
2024-02-28,11.919993630051636
2024-02-29,12.24999362267556
2024-03-01,12.279993622005009
2024-03-02,12.449993618205212
2024-03-03,11.959993629157566
2024-03-04,11.81999363228681
2024-03-05,12.20999362356963
2024-03-06,11.929993629828118
2024-03-07,12.24999362267556
2024-03-08,12.289993621781491
2024-03-09,12.349993620440387
2024-03-10,12.509993616864108
2024-03-11,12.12999362535777
2024-03-12,12.319993621110939
2024-03-13,12.239993622899078
2024-03-14,12.66999361328783
2024-03-15,13.109993603453063
2024-03-16,13.269993599876784
2024-03-17,14.129993580654286
2024-03-18,14.359993575513386
2024-03-19,14.079993581771873
2024-03-20,14.369993575289868
2024-03-21,14.37999357506635
2024-03-22,14.409993574395799
2024-03-23,14.549993571266555
2024-03-24,14.37999357506635
2024-03-25,13.98999358378353
2024-03-26,13.75999358892443
2024-03-27,13.519993594288849
2024-03-28,13.559993593394779
2024-03-29,13.209993601217889
2024-03-30,13.089993603900098
2024-03-31,12.649993613734864
2024-04-01,13.05999360457065
2024-04-02,13.159993602335476
