Datetime,u,v,temp,sst,prec,int,dir,CardinalDirection
2011-01-01 00:00:00,-2.3910198,10.483136,21.254059,,4.5176595e-05,20.900856,282.8484,W
2011-01-01 03:00:00,-2.8171973,10.946708,20.754395,,9.360723e-06,21.972013,284.43222,W
2011-01-01 06:00:00,-1.5219102,10.979411,20.687225,,4.9246475e-05,21.546278,277.89178,W
2011-01-01 09:00:00,0.3908286,9.489768,20.411163,,0.00031786738,18.462227,267.64166,W
2011-01-01 12:00:00,3.970582,4.226144,19.59375,,0.0020559663,11.271894,226.78583,SW
2011-01-01 15:00:00,3.5492911,2.8153975,19.613373,,0.0016520177,8.806246,218.42245,SW
2011-01-01 18:00:00,3.5688372,-4.3041487,18.77536,,0.0005136351,10.868533,129.66425,SE
2011-01-01 21:00:00,-0.9498338,-7.995553,16.32315,,3.662426e-06,15.651359,83.22528,E
2011-01-02 00:00:00,-0.32400513,-8.066684,14.945282,,-4.656613e-10,15.692986,87.69989,E
2011-01-02 03:00:00,-1.5767095,-7.9424105,13.32666,,-4.656613e-10,15.740051,78.77176,E
2011-01-02 06:00:00,-0.7777571,-6.9662113,12.325378,,-4.656613e-10,13.625335,83.629456,E
2011-01-02 09:00:00,-0.14878714,-7.223343,10.712128,,-4.656613e-10,14.044002,88.81998,E
2011-01-02 12:00:00,0.13986886,-8.087123,8.703674,,-4.656613e-10,15.722424,90.990845,E
2011-01-02 15:00:00,0.18245173,-8.592392,9.326904,,-4.656613e-10,16.706001,91.21643,E
2011-01-02 18:00:00,-0.5543716,-6.9093895,12.211121,,-4.656613e-10,13.473908,85.41272,E
2011-01-02 21:00:00,-0.80114275,-6.586034,13.167297,,-4.656613e-10,12.896565,83.06445,E
2011-01-03 00:00:00,-1.563097,-5.461443,10.938171,,-4.656613e-10,11.042419,74.028564,E
2011-01-03 03:00:00,-2.508995,-6.2001324,9.546082,,-4.656613e-10,13.0014715,67.96838,E
2011-01-03 06:00:00,-3.248262,-4.488106,8.919434,,-4.656613e-10,10.769347,54.10489,NE
2011-01-03 09:00:00,-3.8706,-4.006138,8.905212,,-4.656613e-10,10.828198,45.98581,NE
2011-01-03 12:00:00,-3.974963,-3.2817562,8.291779,,-4.656613e-10,10.019784,39.543304,NE
2011-01-03 15:00:00,-4.6782784,-2.6150143,10.97348,,-4.656613e-10,10.418075,29.203857,NE
2011-01-03 18:00:00,-5.274439,-1.1989539,13.507111,,-4.656613e-10,10.514215,12.806519,N
2011-01-03 21:00:00,-4.7205124,-0.41407037,14.124451,,-4.656613e-10,9.211154,5.0130005,N
2011-01-04 00:00:00,-3.7229562,0.12431049,13.297241,,-4.656613e-10,7.2408648,358.0876,N
2011-01-04 03:00:00,-3.2440734,0.26207376,13.204559,,-4.656613e-10,6.3265033,355.38138,N
2011-01-04 06:00:00,-2.3100424,1.3000003,14.528992,,-4.656613e-10,5.1525683,330.63092,NW
2011-01-04 09:00:00,-0.5173733,-1.7679942,14.580475,,1.0174699e-05,3.5808249,73.68878,E
2011-01-04 12:00:00,-1.0608284,-1.8632433,14.161713,,8.078944e-05,4.1677275,60.345184,NE
2011-01-04 15:00:00,-1.9885767,-2.1195567,15.468964,,2.9507093e-05,5.6495085,46.82614,NE
2011-01-04 18:00:00,-2.726098,-1.9989626,16.923828,,1.1192169e-05,6.57106,36.251434,NE
2011-01-04 21:00:00,-3.731682,-0.48111248,17.294037,,0.00017765537,7.313831,7.346405,N
2011-01-05 00:00:00,-3.1058536,0.05808592,17.439178,,-4.656613e-10,6.038338,358.9286,N
